customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9779-12453,Male,0,No,Yes,54,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.42,5206.68,Yes
4412-85680,Female,1,No,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.78,1746.72,No
6434-56346,Male,0,Yes,Yes,70,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,36.95,2586.5,No
2084-29569,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),48.55,825.35,No
5595-14085,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.79,2178.12,No
6556-59183,Female,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.64,2582.0,Yes
9753-31753,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,98.16,5398.8,No
7382-34560,Female,1,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.32,573.2,Yes
2914-50407,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.39,659.19,No
6152-14145,Female,0,Yes,No,58,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),98.25,5698.5,No
5448-64246,Female,0,No,Yes,34,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.81,3053.54,No
2422-75149,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.32,1948.76,Yes
4893-58704,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),118.11,1299.21,No
8404-49666,Male,0,No,Yes,33,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,60.32,1990.56,Yes
4541-78825,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.05,5106.9,No
5953-32939,Female,0,No,No,46,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),111.04,5107.84,No
2838-59049,Male,0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),35.6,2171.6,Yes
1612-36489,Female,0,No,Yes,62,Yes,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,107.9,6689.8,No
2517-68166,Male,0,No,Yes,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),90.39,90.39,No
9290-13268,Male,0,No,No,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,36.76,771.96,No
8907-75543,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,86.45,5359.9,No
3524-34931,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.46,6877.44,No
6572-73369,Female,0,Yes,Yes,56,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,99.9,5594.4,No
9579-50679,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,96.06,96.06,No
6363-28781,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),36.13,758.73,No
2609-77652,Female,1,No,No,22,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.06,859.32,No
3174-36894,Female,1,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,74.77,4037.58,No
1598-70210,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.01,312.04,Yes
7350-78464,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),114.36,7433.4,Yes
2897-10538,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.87,3410.37,No
6095-15771,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,50.25,3165.75,No
2426-53684,Female,1,No,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.08,586.2,No
8649-16047,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,25.42,915.12,No
2689-78233,Female,0,No,Yes,29,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,26.87,779.23,Yes
6119-12946,Male,1,Yes,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),77.42,4025.84,No
6114-93735,Male,1,No,No,46,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),37.63,1730.98,Yes
4438-52058,Female,0,No,No,69,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.16,7256.04,No
4285-35237,Female,0,Yes,Yes,29,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,79.65,2309.85,No
5695-46261,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),106.49,5005.03,No
9720-51831,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),62.75,1568.75,No
8227-97965,Male,1,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,79.58,1273.28,No
2927-45737,Female,1,Yes,Yes,41,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,72.54,2974.14,Yes
3446-30643,Male,0,No,Yes,65,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),118.67,7713.55,No
5483-25002,Male,0,No,No,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.68,6877.92,Yes
1249-91650,Female,1,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,79.54,1590.8,No
9422-23418,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.66,5565.54,Yes
4384-81110,Female,0,No,No,36,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,44.88,1615.68,Yes
6739-82006,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.48,5421.84,No
6218-45527,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.28,5677.44,No
3319-47128,Female,0,Yes,Yes,2,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),32.94,65.88,Yes
5011-32449,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),83.73,2428.17,Yes
2167-50812,Female,0,No,Yes,16,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,71.79,1148.64,No
6549-80854,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.04,3676.4,Yes
8268-16648,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),20.0,1240.0,No
3131-13800,Male,0,No,Yes,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,33.66,134.64,Yes
8712-98538,Female,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,23.71,1612.28,No
1826-23884,Female,1,Yes,Yes,51,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),36.29,1850.79,No
7284-17051,Male,0,Yes,Yes,33,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.79,2996.07,No
2410-65897,Male,0,Yes,No,24,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,33.97,815.28,No
7421-33459,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,82.23,2055.75,No
8304-90781,Male,1,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,106.82,2990.96,Yes
6826-50952,Male,0,Yes,Yes,7,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.46,164.22,No
6444-35971,Male,0,Yes,Yes,36,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),22.68,816.48,No
9740-20295,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,118.98,1189.8,No
8629-84421,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,87.33,3143.88,No
3159-22178,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,34.07,613.26,No
8672-22748,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,50.67,304.02,No
8464-50683,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,118.5,829.5,No
8625-71675,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,42.72,512.64,No
4796-39333,Male,0,Yes,Yes,41,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),95.28,3906.48,Yes
3354-90863,Female,0,No,No,63,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),44.12,2779.56,No
5227-57638,Female,0,No,Yes,25,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),59.85,1496.25,No
7423-34032,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,108.07,5727.71,No
6412-52567,Male,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),22.84,753.72,No
8426-73898,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),50.72,304.32,No
1495-18567,Female,0,Yes,No,62,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),68.72,4260.64,No
8787-24796,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),82.55,5448.3,No
6758-72737,Female,1,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,22.82,205.38,Yes
8556-32387,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,61.07,4091.69,No
5624-55693,Female,0,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.43,870.88,No
3087-76577,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),22.69,1247.95,No
2686-63174,Female,1,No,No,40,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),55.54,2221.6,No
2752-52712,Male,0,Yes,No,26,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),113.17,2942.42,No
2162-49599,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.46,1803.48,No
9728-70420,Male,0,Yes,Yes,35,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),78.56,2749.6,No
7566-87402,Female,0,Yes,Yes,68,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,49.81,3387.08,Yes
7773-41270,Male,1,Yes,Yes,59,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.67,1809.53,No
4992-81820,Female,0,No,Yes,14,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),48.97,685.58,No
3605-73225,Female,0,Yes,No,47,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,67.08,3152.76,No
7288-18658,Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.62,3523.02,No
6582-37294,Male,0,Yes,Yes,42,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,82.42,3461.64,No
8063-67062,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,114.91,5860.41,No
6606-81372,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.93,511.67,No
4869-32686,Male,1,Yes,Yes,66,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),91.7,6052.2,Yes
2276-85260,Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,20.13,946.11,No
8972-24984,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,1306.5,No
8584-52647,Male,0,Yes,Yes,42,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.29,1398.18,No
2599-68355,Male,0,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,67.99,2583.62,No
3886-50374,Male,0,No,No,13,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.8,322.4,No
7648-19123,Male,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,92.22,4057.68,No
2781-99850,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,22.93,550.32,No
7208-52914,Male,1,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,69.54,2086.2,No
9098-94540,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,87.61,6132.7,No
2007-21866,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),43.76,1662.88,No
4565-28208,Female,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.93,1792.39,No
1003-29231,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,46.18,2632.26,No
3444-69372,Female,1,No,Yes,23,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),41.41,952.43,No
9704-48207,Female,0,Yes,No,36,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,101.84,3666.24,No
7389-90684,Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),53.29,3037.53,No
8326-35646,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),101.4,101.4,No
4369-99327,Female,0,No,Yes,3,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),41.69,125.07,No
6187-49286,Male,0,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,55.59,778.26,No
5989-66980,Male,0,Yes,No,34,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,30.27,1029.18,No
6640-21703,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.65,4875.5,No
1133-90149,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.16,4013.04,No
9362-62978,Female,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.6,1050.6,No
3089-48559,Male,0,No,No,29,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),66.49,1928.21,No
2022-58394,Male,1,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,27.44,1317.12,Yes
9992-16963,Female,0,No,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.7,1659.2,No
1013-83404,Male,0,No,No,57,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),69.37,3954.09,No
6885-24378,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.01,890.1,Yes
5623-14087,Female,0,No,No,19,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,102.11,1940.09,No
4854-66585,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),25.12,1683.04,No
7459-91948,Male,1,Yes,Yes,36,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,53.72,1933.92,No
6212-60173,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,22.51,90.04,No
7652-60012,Male,1,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),24.96,823.68,No
8130-81449,Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,23.78,665.84,No
4460-96833,Female,0,No,Yes,9,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.79,610.11,Yes
3841-72242,Male,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.07,390.42,No
3278-34671,Male,0,No,Yes,49,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),26.12,1279.88,Yes
7301-57223,Female,1,No,Yes,22,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,46.24,1017.28,Yes
7835-30220,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),44.45,2133.6,No
5726-97826,Female,1,Yes,Yes,21,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,49.66,1042.86,No
3056-27600,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),84.08,2774.64,No
1190-19403,Female,0,No,Yes,56,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.71,5023.76,No
1257-28873,Male,0,Yes,Yes,29,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.91,1563.39,Yes
8974-96235,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,98.82,5237.46,Yes
8155-27796,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,61.79,2471.6,No
2387-27985,Female,0,No,Yes,18,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.24,1300.32,Yes
7813-69772,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,34.55,1623.85,No
7974-91690,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.29,562.77,Yes
3945-69558,Female,0,Yes,No,27,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),92.76,2504.52,No
9346-65590,Male,0,No,No,62,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),117.7,7297.4,No
8373-60425,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.47,4071.15,Yes
6821-39588,Female,0,Yes,No,3,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,25.42,76.26,No
4044-65675,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,34.29,754.38,No
1121-85751,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,64.58,1743.66,No
9161-41031,Male,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,93.26,5129.3,No
9220-45291,Female,1,Yes,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,36.59,2451.53,No
7731-81587,Female,1,No,No,33,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.08,3137.64,Yes
7012-14385,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),75.58,151.16,No
1620-84468,Male,0,No,No,46,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,97.45,4482.7,Yes
